,carat,depth,table,x,y,z,cut,color,clarity,city,x/y,td,ad
1185,0.42,61.7,59.0,4.76,4.83,2.96,4.0,3.0,5.0,1.0561070349589987,0.9855072463768115,0.9562398703403565,0.00617168136349722
1186,0.33,61.5,55.0,4.46,4.49,2.75,5.0,6.0,3.0,1.048769961156668,0.9933184855233852,0.8943089430894309,0.005992389665125291
1187,0.43,60.8,58.0,4.86,4.88,2.96,4.0,6.0,2.0,1.0401381096245144,0.9959016393442623,0.9539473684210527,0.0061252053510705605
1188,0.31,61.4,56.0,4.36,4.34,2.67,5.0,4.0,4.0,1.0051791109192922,1.0046082949308757,0.9120521172638437,0.006135842647542473
1189,0.7,63.6,65.0,5.67,5.55,3.57,2.0,6.0,2.0,1.0358221838584376,1.0216216216216216,1.022012578616352,0.006230943050115164
1190,2.2,61.6,57.0,8.34,8.39,5.15,5.0,1.0,4.0,1.0358221838584376,0.9940405244338497,0.9253246753246753,0.0061050249100278895
1191,0.3,63.4,57.0,4.26,4.23,2.69,3.0,1.0,5.0,1.0,1.0070921985815602,0.8990536277602524,0.006188978988044997
1192,0.59,60.0,56.0,5.46,5.5,3.29,3.0,6.0,5.0,1.0401381096245144,0.9927272727272727,0.9333333333333333,0.005971738494534846
1193,1.22,62.4,59.0,6.91,6.85,4.29,3.0,3.0,5.0,1.0360379801467414,1.0087591240875913,0.9455128205128205,0.0060080552754874315
1194,1.04,61.9,56.0,6.46,6.5,4.01,5.0,4.0,3.0,1.0699179974104445,0.9938461538461538,0.9046849757673667,0.006176509191417741
1195,0.54,62.7,58.0,5.16,5.21,3.25,4.0,6.0,7.0,1.0358221838584376,0.9904030710172745,0.9250398724082934,0.006180490936996763
1196,0.41,61.7,55.0,4.77,4.79,2.95,5.0,4.0,7.0,1.0561070349589987,0.9958246346555323,0.8914100486223663,0.006082861781728077
1197,2.06,61.0,58.0,8.24,8.19,5.01,4.0,2.0,3.0,1.0388433318946915,1.006105006105006,0.9508196721311475,0.006092820464077951
1198,0.5,58.5,60.0,5.21,5.19,3.04,4.0,7.0,2.0,1.0358221838584376,1.003853564547206,1.0256410256410255,0.006082629159520793
1199,2.05,62.3,60.0,8.09,8.15,5.06,4.0,1.0,4.0,1.0332326283987916,0.9926380368098159,0.9630818619582665,0.0061446508970545875
1200,0.37,61.4,56.0,4.64,4.67,2.86,5.0,6.0,6.0,1.0561070349589987,0.9935760171306209,0.9120521172638437,0.00597036427354673
1201,1.01,61.5,61.0,6.47,6.37,3.95,4.0,7.0,3.0,1.0561070349589987,1.0156985871271584,0.991869918699187,0.00620412536866556
1202,0.7,58.1,55.0,5.83,5.8,3.38,4.0,4.0,4.0,1.0388433318946915,1.0051724137931035,0.946643717728055,0.00612469958348543
1203,1.0,61.9,56.0,6.36,6.41,3.95,5.0,5.0,3.0,1.048769961156668,0.9921996879875196,0.9046849757673667,0.00620994507800374
1204,0.37,61.2,57.0,4.64,4.58,2.82,5.0,6.0,4.0,1.0561070349589987,1.0131004366812226,0.9313725490196078,0.006174035996031531
1205,1.06,57.0,64.0,6.8,6.71,3.85,2.0,5.0,3.0,1.0310746655157532,1.0134128166915053,1.0981290879508934,0.006034116667938006
1206,1.7,62.4,59.0,7.63,7.54,4.73,4.0,3.0,4.0,1.0561070349589987,1.0119363395225465,0.9455128205128205,0.006247293314235626
1207,1.51,63.9,59.0,7.26,7.18,4.61,2.0,2.0,3.0,1.0310746655157532,1.011142061281337,0.9233176838810642,0.006283692974466717
1208,0.77,62.6,55.0,5.85,5.9,3.68,3.0,2.0,5.0,1.0401381096245144,0.9915254237288135,0.8785942492012779,0.006062266563371943
1209,2.01,60.2,61.0,8.16,8.23,4.93,3.0,1.0,5.0,1.0401381096245144,0.991494532199271,1.0132890365448504,0.006070984781146616
1210,2.07,62.5,56.0,8.18,8.08,5.08,5.0,1.0,2.0,1.0401381096245144,1.0123762376237624,0.896,0.006165126167430673
1211,1.1,60.9,59.0,6.65,6.74,4.08,3.0,1.0,5.0,1.0388433318946915,0.9866468842729971,0.9688013136288999,0.006015212581987347
1212,0.32,62.2,56.0,4.38,4.4,2.73,5.0,7.0,4.0,1.0358221838584376,0.9954545454545454,0.9003215434083601,0.006082197863019781
1213,0.34,59.2,60.0,4.56,4.6,2.71,4.0,5.0,4.0,1.0561070349589987,0.9913043478260869,1.0135135135135134,0.005981181093275466
1214,1.27,62.4,58.0,6.87,6.91,4.3,5.0,6.0,3.0,1.0310746655157532,0.9942112879884226,0.9294871794871795,0.006221577007128507
1215,1.24,60.9,57.0,6.9,6.95,4.22,5.0,3.0,3.0,1.0358221838584376,0.9928057553956835,0.9359605911330049,0.00612738739566764
1216,0.93,62.3,60.0,6.2,6.23,3.87,4.0,6.0,1.0,1.0332326283987916,0.9951845906902086,0.9630818619582665,0.0062214590565779476
1217,0.5,61.2,60.0,5.14,5.09,3.13,4.0,7.0,3.0,1.0017263703064307,1.0098231827111983,0.9803921568627451,0.00610583080220188
1218,0.6,62.3,59.0,5.41,5.31,3.34,4.0,7.0,2.0,1.0401381096245144,1.0188323917137478,0.9470304975922954,0.006253353751784004
1219,1.23,63.1,56.0,6.78,6.81,4.29,2.0,4.0,3.0,1.0,0.9955947136563877,0.8874801901743264,0.0062097056366285635
1220,1.16,61.3,57.0,6.76,6.79,4.15,5.0,5.0,4.0,1.0358221838584376,0.9955817378497791,0.9298531810766721,0.006089665281547799
1221,0.3,61.6,57.0,4.28,4.32,2.65,5.0,3.0,3.0,1.0360379801467414,0.9907407407407407,0.9253246753246753,0.0061227688630263125
1222,1.54,60.6,57.0,7.55,7.49,4.56,5.0,4.0,4.0,1.0310746655157532,1.008010680907877,0.9405940594059405,0.005972100518052574
1223,0.38,60.1,60.0,4.72,4.66,2.82,4.0,2.0,5.0,1.0360379801467414,1.0128755364806865,0.9983361064891847,0.0061264172660237416
1224,1.0,61.7,53.0,6.46,6.48,3.99,5.0,5.0,6.0,1.0,0.9969135802469135,0.8589951377633711,0.0059871423005781075
1225,0.96,60.0,60.0,6.47,6.43,3.87,4.0,7.0,2.0,1.0,1.0062208398133747,1.0,0.005962728215736128
1226,0.31,61.1,57.0,4.37,4.4,2.68,5.0,4.0,4.0,1.0358221838584376,0.9931818181818182,0.9328968903436988,0.0060157916471315145
1227,1.02,61.2,57.0,6.58,6.43,3.98,4.0,1.0,3.0,1.0561070349589987,1.0233281493001556,0.9313725490196078,0.006057316034620579
1228,0.33,61.9,56.0,4.44,4.42,2.74,5.0,7.0,4.0,1.0332326283987916,1.0045248868778283,0.9046849757673667,0.00613702846420751
1229,0.34,63.0,54.0,4.48,4.5,2.83,3.0,5.0,3.0,1.0,0.9955555555555556,0.8571428571428571,0.005959392001794828
1230,0.31,62.3,57.0,4.32,4.35,2.7,5.0,6.0,4.0,1.0401381096245144,0.9931034482758622,0.9149277688603532,0.006109770903300065
1231,0.71,61.7,60.0,5.7,5.74,3.53,3.0,6.0,6.0,1.0310746655157532,0.9930313588850174,0.972447325769854,0.00614747675517821
1232,0.3,61.5,55.0,4.31,4.28,2.64,5.0,6.0,4.0,1.0401381096245144,1.0070093457943923,0.8943089430894309,0.006160220940020146
1233,0.7,63.2,55.0,5.62,5.65,3.56,3.0,7.0,3.0,1.0310746655157532,0.9946902654867256,0.870253164556962,0.006192460979534092
1234,0.8,59.7,58.0,6.02,5.97,3.58,4.0,5.0,4.0,1.0401381096245144,1.0083752093802345,0.9715242881072026,0.006217791258363746
1235,0.9,61.3,58.0,6.08,6.13,3.74,3.0,5.0,3.0,1.0388433318946915,0.9918433931484503,0.9461663947797717,0.006456644179561971
1236,0.7,62.8,58.0,5.62,5.68,3.55,3.0,4.0,5.0,1.0310746655157532,0.9894366197183099,0.9235668789808917,0.006177105740049036
1237,0.79,60.7,60.0,5.95,5.97,3.62,4.0,5.0,4.0,1.0051791109192922,0.9966499162479062,0.9884678747940692,0.006143660718125503
1238,1.03,62.6,57.0,6.49,6.38,4.03,5.0,5.0,7.0,1.0401381096245144,1.017241379310345,0.9105431309904153,0.006172581076043407
1239,1.23,61.7,57.0,6.94,6.9,4.27,5.0,5.0,4.0,1.0548122572291756,1.0057971014492755,0.9238249594813613,0.006015457672158731
1240,0.5,62.5,60.0,5.06,5.08,3.17,4.0,4.0,5.0,1.0332326283987916,0.9960629921259841,0.96,0.006136157706910993
1241,0.28,61.6,57.0,4.22,4.25,2.61,3.0,3.0,4.0,1.0310746655157532,0.9929411764705882,0.9253246753246753,0.005981583132790079
1242,1.05,60.6,59.0,6.51,6.56,3.96,5.0,5.0,3.0,1.0548122572291756,0.9923780487804879,0.9735973597359736,0.006208823085298303
1243,0.25,61.5,59.0,4.04,4.02,2.48,4.0,6.0,6.0,1.0,1.0049751243781095,0.959349593495935,0.0062069880555701215
1244,1.35,62.3,57.0,7.02,7.08,4.39,5.0,1.0,3.0,1.0332326283987916,0.9915254237288135,0.9149277688603532,0.006187267296876965
1245,1.1,59.5,59.0,6.77,6.7,4.01,4.0,5.0,3.0,1.0401381096245144,1.0104477611940297,0.9915966386554622,0.006047624825587875
1246,0.51,60.5,59.0,5.15,5.17,3.12,4.0,5.0,6.0,1.0699179974104445,0.9961315280464218,0.9752066115702479,0.006139285213856583
1247,0.93,62.0,57.0,6.31,6.28,3.9,5.0,5.0,2.0,1.0,1.0047770700636942,0.9193548387096774,0.0060176834481093225
1248,0.72,61.4,58.0,5.78,5.82,3.56,3.0,6.0,4.0,1.0360379801467414,0.993127147766323,0.9446254071661238,0.006012175858548732
1249,0.32,61.5,56.0,4.41,4.4,2.71,5.0,2.0,4.0,1.0017263703064307,1.0022727272727272,0.9105691056910569,0.006085404082241193
1250,1.59,62.9,58.0,7.45,7.39,4.66,5.0,1.0,4.0,1.0401381096245144,1.0081190798376185,0.9220985691573927,0.006197413823109362
1251,1.56,62.5,59.0,7.3,7.33,4.57,4.0,3.0,4.0,1.0017263703064307,0.9959072305593452,0.944,0.006379425404335956
1252,0.3,61.5,57.0,4.3,4.35,2.66,5.0,2.0,3.0,1.0310746655157532,0.9885057471264368,0.926829268292683,0.006029508414178992
1253,0.38,61.3,57.0,4.67,4.7,2.87,5.0,7.0,3.0,1.0548122572291756,0.9936170212765957,0.9298531810766721,0.006032355969960771
1254,0.66,63.3,56.3,5.47,5.55,3.48,3.0,6.0,4.0,1.0388433318946915,0.9855855855855856,0.8894154818325435,0.006247185217115244
1255,1.53,62.7,60.0,7.34,7.28,4.58,4.0,5.0,2.0,1.0561070349589987,1.0082417582417582,0.9569377990430622,0.006251705530646073
1256,0.51,63.5,56.0,5.07,5.1,3.23,2.0,7.0,4.0,1.0051791109192922,0.9941176470588237,0.8818897637795275,0.006106460024059453
1257,0.35,62.6,53.0,4.52,4.55,2.84,5.0,6.0,6.0,1.0401381096245144,0.9934065934065933,0.8466453674121406,0.005992387271210654
1258,1.2,62.4,56.0,6.74,6.68,4.19,4.0,4.0,6.0,1.0017263703064307,1.0089820359281438,0.8974358974358975,0.00636108009613373
1259,0.3,63.2,57.0,4.26,4.29,2.7,2.0,6.0,5.0,1.0332326283987916,0.9930069930069929,0.9018987341772151,0.0060798182863910566
1260,1.02,63.1,57.0,6.43,6.37,4.04,3.0,6.0,3.0,1.0310746655157532,1.009419152276295,0.9033280507131537,0.006164081914025271
1261,0.34,61.1,59.0,4.48,4.52,2.75,4.0,3.0,7.0,1.0561070349589987,0.9911504424778763,0.9656301145662848,0.006105620043673141
1262,0.41,61.5,56.0,4.79,4.77,2.94,5.0,4.0,5.0,1.0561070349589987,1.0041928721174005,0.9105691056910569,0.0061035517877883775
1263,0.75,61.8,55.0,5.81,5.84,3.6,5.0,4.0,3.0,1.0,0.9948630136986301,0.8899676375404532,0.006140019962432902
1264,0.54,64.8,59.0,5.11,5.05,3.29,1.0,5.0,3.0,1.048769961156668,1.011881188118812,0.9104938271604939,0.006360416911194269
1265,0.5,61.0,59.0,5.13,5.07,3.11,4.0,6.0,4.0,1.0,1.011834319526627,0.9672131147540983,0.0061813636065863225
1266,0.42,63.0,59.0,4.75,4.81,3.01,3.0,5.0,7.0,1.0388433318946915,0.9875259875259876,0.9365079365079365,0.006107227649455313
1267,1.01,62.8,58.0,6.39,6.35,4.0,4.0,5.0,7.0,1.0358221838584376,1.0062992125984251,0.9235668789808917,0.0062228136975835775
1268,0.25,59.7,58.0,4.13,4.14,2.47,3.0,6.0,7.0,1.0561070349589987,0.997584541062802,0.9715242881072026,0.0059196041044545875
1269,1.0,64.0,59.0,6.29,6.25,4.03,2.0,5.0,4.0,1.0388433318946915,1.0064,0.921875,0.0063119607711638066
1270,0.38,63.3,58.0,4.57,4.62,2.91,2.0,3.0,7.0,1.0358221838584376,0.9891774891774893,0.9162717219589258,0.0061848964373271255
1271,1.0,63.9,56.0,6.32,6.27,4.02,2.0,7.0,2.0,1.0051791109192922,1.0079744816586922,0.8763693270735524,0.006277537674516804
1272,0.56,59.1,58.0,5.44,5.38,3.2,4.0,5.0,2.0,1.0,1.0111524163568775,0.9813874788494078,0.00597938989722283
1273,0.35,62.3,59.0,4.53,4.49,2.81,4.0,4.0,5.0,1.0388433318946915,1.0089086859688197,0.9470304975922954,0.006123746178279362
1274,0.34,61.3,55.0,4.52,4.55,2.78,5.0,4.0,5.0,1.0358221838584376,0.9934065934065933,0.8972267536704731,0.00594681310285818
1275,0.36,61.5,56.0,4.59,4.62,2.83,5.0,4.0,8.0,1.0401381096245144,0.9935064935064934,0.9105691056910569,0.005998758856792529
1276,0.74,61.7,56.0,5.86,5.81,3.6,5.0,6.0,4.0,1.0388433318946915,1.0086058519793462,0.9076175040518638,0.006037476739397049
1277,0.9,62.5,59.0,6.18,6.13,3.85,4.0,7.0,2.0,1.0699179974104445,1.0081566068515497,0.944,0.0061706772297690764
1278,0.44,62.0,54.0,4.9,4.94,3.05,5.0,6.0,2.0,1.0548122572291756,0.9919028340080972,0.8709677419354839,0.005959774232916104
1279,0.42,62.2,56.0,4.77,4.81,2.98,5.0,4.0,6.0,1.0548122572291756,0.9916839916839917,0.9003215434083601,0.00614284519565006
1280,0.52,61.9,56.0,5.16,5.18,3.2,3.0,2.0,6.0,1.0051791109192922,0.9961389961389963,0.9046849757673667,0.006079584567956661
1281,0.57,62.4,56.0,5.32,5.29,3.31,5.0,7.0,3.0,1.0561070349589987,1.005671077504726,0.8974358974358975,0.00611898738101629
1282,1.28,62.2,56.0,6.95,6.91,4.32,5.0,5.0,6.0,1.0310746655157532,1.0057887120115774,0.9003215434083601,0.006169690393367891
1283,1.13,61.7,54.0,6.77,6.71,4.16,5.0,4.0,5.0,1.0561070349589987,1.0089418777943369,0.8752025931928686,0.005979624656526126
1284,1.1,57.0,62.0,6.91,6.84,3.92,2.0,7.0,2.0,1.0548122572291756,1.010233918128655,1.087719298245614,0.0059370740958937206
1285,0.55,60.8,55.0,5.26,5.33,3.22,3.0,6.0,6.0,1.0401381096245144,0.9868667917448405,0.9046052631578948,0.006092476527017209
1286,0.7,63.9,58.0,5.58,5.62,3.58,2.0,7.0,4.0,1.0358221838584376,0.9928825622775801,0.9076682316118936,0.006235115443340579
1287,1.21,62.6,58.0,6.82,6.79,4.26,4.0,6.0,3.0,1.0310746655157532,1.004418262150221,0.926517571884984,0.006133687169017877
1288,0.9,63.4,56.0,6.09,6.12,3.87,3.0,2.0,4.0,1.0548122572291756,0.9950980392156862,0.8832807570977919,0.0062396873567211785
1289,0.27,61.9,57.0,4.15,4.18,2.58,5.0,7.0,7.0,1.0358221838584376,0.9928229665071772,0.9208400646203554,0.006032810445073942
1290,0.59,60.6,59.0,5.44,5.49,3.31,3.0,7.0,6.0,1.0,0.9908925318761385,0.9735973597359736,0.005968329253019286
1291,1.0,62.2,61.0,6.36,6.3,3.94,4.0,7.0,2.0,1.0,1.0095238095238097,0.9807073954983923,0.006334409169386662
1292,0.3,61.9,57.0,4.32,4.28,2.66,5.0,6.0,6.0,1.0,1.0093457943925235,0.9208400646203554,0.006099750934969821
1293,0.7,63.0,58.0,5.69,5.64,3.57,4.0,6.0,2.0,1.0358221838584376,1.0088652482269505,0.9206349206349206,0.006109961216410183
1294,0.4,61.0,56.0,4.77,4.8,2.92,3.0,4.0,3.0,1.0310746655157532,0.9937499999999999,0.9180327868852459,0.005982979619578225
1295,1.21,60.3,60.0,6.9,6.87,4.15,5.0,3.0,3.0,1.0051791109192922,1.0043668122270744,0.9950248756218906,0.006150797735591437
1296,0.44,62.3,55.0,4.88,4.84,3.03,5.0,7.0,5.0,1.0,1.0082644628099173,0.882825040128411,0.006148155799186476
1297,0.7,63.3,56.0,5.64,5.68,3.58,3.0,3.0,2.0,1.0401381096245144,0.9929577464788732,0.8846761453396524,0.006103621212197309
1298,0.6,59.6,59.0,5.52,5.48,3.28,4.0,6.0,3.0,1.048769961156668,1.0072992700729926,0.9899328859060402,0.006047247873303868
1299,0.96,63.0,54.0,6.27,6.24,3.94,5.0,4.0,3.0,1.0388433318946915,1.0048076923076923,0.8571428571428571,0.006227631127444112
1300,1.0,61.4,59.0,6.44,6.42,3.95,4.0,6.0,5.0,1.0051791109192922,1.003115264797508,0.9609120521172638,0.006123250250624632
1301,0.23,59.3,57.0,4.01,4.05,2.39,3.0,5.0,6.0,1.0561070349589987,0.9901234567901235,0.9612141652613828,0.005925575544067669
1302,1.08,62.7,56.0,6.55,6.52,4.1,4.0,4.0,5.0,1.0561070349589987,1.0046012269938651,0.8931419457735247,0.00616809427589429
1303,1.02,61.4,56.5,6.44,6.47,3.97,3.0,3.0,5.0,1.0360379801467414,0.9953632148377126,0.9201954397394138,0.006166227119458608
1304,0.3,63.1,59.0,4.25,4.27,2.69,2.0,4.0,5.0,1.0699179974104445,0.9953161592505856,0.9350237717908082,0.00614542849256224
1305,0.37,61.9,54.0,4.63,4.65,2.87,5.0,3.0,7.0,1.048769961156668,0.9956989247311827,0.8723747980613894,0.0059880564168781295
1306,0.7,62.4,58.0,5.68,5.64,3.53,4.0,2.0,2.0,1.0358221838584376,1.0070921985815602,0.9294871794871795,0.006190074770443731
1307,0.52,60.0,56.0,5.24,5.19,3.13,5.0,7.0,3.0,1.0401381096245144,1.0096339113680153,0.9333333333333333,0.006108862658059185
1308,0.7,63.0,56.0,5.61,5.66,3.55,3.0,1.0,3.0,1.0310746655157532,0.991166077738516,0.8888888888888888,0.006209982760200718
1309,1.12,58.9,60.0,6.78,6.91,4.03,3.0,4.0,7.0,1.0310746655157532,0.9811866859623734,1.0186757215619695,0.005932055905347354
1310,1.11,64.4,58.0,6.55,6.5,4.2,1.0,3.0,2.0,1.0561070349589987,1.0076923076923077,0.9006211180124223,0.006207532925090178
1311,0.7,62.2,57.0,5.67,5.74,3.55,5.0,5.0,3.0,1.0017263703064307,0.9878048780487805,0.9163987138263665,0.0060586342505499725
1312,0.87,59.1,58.0,6.25,6.21,3.68,4.0,5.0,1.0,1.0,1.0064412238325282,0.9813874788494078,0.006091157319890779
1313,0.72,61.4,58.0,5.76,5.74,3.53,4.0,1.0,4.0,1.0051791109192922,1.0034843205574913,0.9446254071661238,0.00616912280009081
1314,0.35,61.9,58.0,4.5,4.54,2.8,4.0,3.0,6.0,1.0401381096245144,0.9911894273127754,0.9369951534733442,0.006118453255017132
1315,0.71,61.8,56.0,5.72,5.75,3.55,5.0,4.0,4.0,1.0051791109192922,0.9947826086956522,0.9061488673139159,0.006080875646093037
1316,0.89,61.6,60.9,6.13,6.24,3.82,2.0,6.0,2.0,1.0388433318946915,0.9823717948717948,0.9886363636363635,0.006090901545408179
1317,0.27,64.6,53.0,4.04,4.1,2.63,3.0,7.0,6.0,1.0358221838584376,0.9853658536585367,0.8204334365325078,0.006197874725801432
1318,0.43,61.0,60.0,4.94,4.87,2.99,4.0,6.0,2.0,1.0401381096245144,1.0143737166324436,0.9836065573770492,0.005977799675369331
1319,0.7,60.0,60.0,5.76,5.8,3.47,3.0,3.0,2.0,1.0388433318946915,0.993103448275862,1.0,0.00603834730089326
1320,0.55,61.7,54.0,5.29,5.34,3.28,3.0,1.0,4.0,1.0548122572291756,0.9906367041198503,0.8752025931928686,0.005935972997927979
1321,1.0,61.1,60.0,6.43,6.41,3.92,4.0,6.0,5.0,1.0051791109192922,1.0031201248049921,0.9819967266775778,0.0061893484086714854
1322,0.78,60.9,55.0,5.94,5.98,3.63,3.0,2.0,5.0,1.0388433318946915,0.9933110367892977,0.90311986863711,0.006049233501623008
1323,1.71,62.5,58.0,7.56,7.66,4.76,3.0,4.0,4.0,1.0548122572291756,0.9869451697127937,0.928,0.006203525796741674
1324,0.3,62.0,54.2,4.31,4.33,2.68,5.0,5.0,7.0,1.0561070349589987,0.995381062355658,0.8741935483870968,0.005998204857250322
1325,0.23,63.3,58.0,3.9,3.93,2.48,3.0,7.0,7.0,1.0051791109192922,0.9923664122137404,0.9162717219589258,0.006050886375929469
1326,0.41,62.9,56.0,4.72,4.78,2.99,3.0,6.0,5.0,1.048769961156668,0.9874476987447698,0.890302066772655,0.006077749176450163
1327,0.85,61.9,56.0,6.03,6.09,3.75,5.0,7.0,3.0,1.0561070349589987,0.9901477832512315,0.9046849757673667,0.006172385654286495
1328,0.75,61.2,55.0,5.87,5.92,3.61,5.0,5.0,3.0,1.0561070349589987,0.9915540540540541,0.8986928104575163,0.005978527806499511
1329,1.04,61.4,57.0,6.48,6.54,4.0,5.0,4.0,2.0,1.0388433318946915,0.9908256880733946,0.9283387622149837,0.006135085136104504
1330,0.38,60.0,60.0,4.65,4.72,2.81,4.0,4.0,3.0,1.048769961156668,0.9851694915254239,1.0,0.006161441440039122
1331,0.56,60.2,59.0,5.34,5.36,3.22,4.0,4.0,3.0,1.0548122572291756,0.9962686567164178,0.9800664451827242,0.006076116729493713
1332,0.44,63.8,54.0,4.8,4.85,3.08,2.0,5.0,3.0,1.0310746655157532,0.9896907216494846,0.8463949843260189,0.006136475208640157
1333,0.82,62.4,54.0,6.02,5.97,3.74,5.0,5.0,2.0,1.0401381096245144,1.0083752093802345,0.8653846153846154,0.006100584230632557
1334,1.01,61.9,55.0,6.5,6.43,4.01,5.0,1.0,2.0,1.0358221838584376,1.010886469673406,0.8885298869143781,0.006026326694330092
1335,0.91,58.0,57.0,6.36,6.47,3.72,2.0,5.0,3.0,1.0,0.982998454404946,0.9827586206896551,0.005944797369425857
1336,1.01,61.5,62.0,6.35,6.44,3.93,3.0,3.0,2.0,1.0699179974104445,0.9860248447204968,1.008130081300813,0.006284478296834203
1337,0.41,62.7,57.0,4.75,4.72,2.97,5.0,1.0,5.0,1.0388433318946915,1.00635593220339,0.9090909090909091,0.006157321054734078
1338,0.9,61.3,57.0,6.16,6.24,3.8,5.0,1.0,4.0,1.0358221838584376,0.9871794871794871,0.9298531810766721,0.006161601556338398
1339,0.3,62.9,61.0,4.27,4.29,2.69,3.0,7.0,4.0,1.0332326283987916,0.9953379953379953,0.9697933227344993,0.006088128459997557
1340,1.11,62.4,57.0,6.58,6.6,4.11,3.0,6.0,3.0,1.0561070349589987,0.9969696969696971,0.9134615384615384,0.006218867843343694
1341,1.26,62.5,53.0,6.9,6.86,4.3,5.0,1.0,2.0,1.0561070349589987,1.0058309037900874,0.848,0.006190544974309238
1342,2.3,59.6,59.0,8.61,8.56,5.12,4.0,1.0,3.0,1.0401381096245144,1.005841121495327,0.9899328859060402,0.006095101734562071
1343,0.36,59.9,59.0,4.58,4.63,2.76,4.0,2.0,8.0,1.0,0.9892008639308856,0.984974958263773,0.006151017316754018
1344,0.51,60.2,58.0,5.24,5.2,3.14,4.0,4.0,7.0,1.0548122572291756,1.0076923076923077,0.9634551495016611,0.005960818488168125
1345,1.05,62.3,55.0,6.47,6.54,4.05,5.0,4.0,3.0,1.0360379801467414,0.9892966360856269,0.882825040128411,0.006127061603052888
1346,0.71,62.3,57.0,5.69,5.74,3.56,5.0,5.0,4.0,1.0401381096245144,0.9912891986062718,0.9149277688603532,0.006106385132152839
1347,0.31,62.7,57.0,4.34,4.31,2.71,5.0,4.0,6.0,1.0310746655157532,1.0069605568445477,0.9090909090909091,0.006115407524642035
1348,0.3,61.5,58.0,4.3,4.28,2.64,4.0,3.0,6.0,1.0051791109192922,1.0046728971962615,0.943089430894309,0.006174547035229495
1349,0.35,62.3,57.0,4.52,4.5,2.81,5.0,7.0,3.0,1.0310746655157532,1.0044444444444443,0.9149277688603532,0.006123655857539271
1350,0.32,61.6,54.0,4.43,4.46,2.74,3.0,6.0,6.0,1.0358221838584376,0.9932735426008968,0.8766233766233766,0.0059109982471673575
1351,0.3,63.3,60.0,4.25,4.22,2.68,3.0,1.0,5.0,1.0360379801467414,1.0071090047393365,0.9478672985781991,0.006241444020488579
1352,0.8,62.6,56.1,5.87,5.92,3.7,5.0,2.0,3.0,1.0310746655157532,0.9915540540540541,0.8961661341853036,0.006221977767629041
1353,0.57,61.7,59.0,5.34,5.31,3.29,4.0,5.0,2.0,1.0561070349589987,1.0056497175141244,0.9562398703403565,0.006110027706724587
1354,1.28,61.1,61.0,7.01,6.96,4.27,4.0,2.0,5.0,1.0360379801467414,1.007183908045977,0.9983633387888707,0.006144051354438842
1355,1.81,62.3,58.0,7.75,7.68,4.81,4.0,4.0,3.0,1.0401381096245144,1.0091145833333335,0.9309791332263243,0.006322234144814792
1356,0.36,59.8,62.0,4.61,4.56,2.74,4.0,6.0,4.0,1.0332326283987916,1.0109649122807018,1.0367892976588629,0.006250088542921024
1357,0.38,61.9,60.0,4.62,4.66,2.87,4.0,7.0,5.0,1.0561070349589987,0.9914163090128755,0.9693053311793215,0.006149981475608429
1358,0.41,62.3,55.0,4.75,4.78,2.97,5.0,4.0,8.0,1.0,0.9937238493723849,0.882825040128411,0.006080032505929885
1359,0.4,62.5,53.0,4.71,4.76,2.96,5.0,5.0,2.0,1.0548122572291756,0.9894957983193278,0.848,0.006027544431441023
1360,1.07,63.0,55.0,6.55,6.47,4.1,4.0,4.0,3.0,1.0388433318946915,1.0123647604327666,0.873015873015873,0.006158207811888048
1361,0.53,61.0,57.0,5.22,5.25,3.19,3.0,2.0,5.0,1.0561070349589987,0.9942857142857142,0.9344262295081968,0.0060625506523247314
1362,0.32,62.1,58.0,4.34,4.39,2.71,3.0,3.0,6.0,1.0358221838584376,0.9886104783599089,0.9339774557165861,0.006197641309417514
1363,1.2,60.8,59.0,6.8,6.75,4.12,4.0,3.0,2.0,1.0401381096245144,1.0074074074074073,0.9703947368421053,0.006345580303318738
1364,2.06,64.6,58.0,7.91,8.04,5.15,1.0,1.0,5.0,1.048769961156668,0.9838308457711444,0.8978328173374613,0.006289664194828639
1365,0.9,59.8,55.0,6.34,6.3,3.78,4.0,6.0,3.0,1.0017263703064307,1.0063492063492063,0.919732441471572,0.005961024437815785
1366,2.29,61.8,56.4,8.4,8.5,5.23,5.0,1.0,2.0,1.0548122572291756,0.9882352941176471,0.912621359223301,0.006132472109302611
