,carat,depth,table,x,y,z,cut,color,clarity,city,x/y,td,ad,cc
2750,0.59,60.9,57.0,5.42,5.48,3.32,2.23606797749979,2.6457513110645907,2.0,1.0401381096245144,0.9890510948905109,0.9359605911330049,0.005983207752225266,1.18
2751,2.05,60.1,58.0,8.19,8.25,4.94,2.0,1.0,2.23606797749979,1.0310746655157532,0.9927272727272727,0.9650582362728786,0.006141706546564846,4.583939353874569
2752,0.57,61.1,59.0,5.39,5.32,3.27,2.0,2.0,2.0,1.0310746655157532,1.013157894736842,0.9656301145662848,0.006078923884578255,1.14
2753,0.73,62.7,58.0,5.76,5.7,3.59,2.0,2.23606797749979,2.0,1.0401381096245144,1.0105263157894737,0.9250398724082934,0.00619342770420325,1.46
2754,0.55,61.4,57.0,5.26,5.3,3.24,2.23606797749979,2.23606797749979,2.0,1.0401381096245144,0.9924528301886792,0.9283387622149837,0.00608914148862017,1.1
2755,0.41,63.1,57.0,4.68,4.73,2.97,1.4142135623730951,2.6457513110645907,1.7320508075688772,1.0310746655157532,0.989429175475687,0.9033280507131537,0.006236205437520916,0.7101408311032396
2756,2.03,60.4,59.0,8.15,8.12,4.91,2.0,1.0,1.4142135623730951,1.0332326283987916,1.0036945812807883,0.9768211920529801,0.0062474229380380586,2.870853531617383
2757,1.58,60.9,59.0,7.48,7.55,4.58,2.23606797749979,1.4142135623730951,1.4142135623730951,1.0561070349589987,0.9907284768211921,0.9688013136288999,0.00610861929275179,2.2344574285494905
2758,1.03,62.3,59.0,6.46,6.42,4.01,2.0,1.7320508075688772,1.4142135623730951,1.0,1.0062305295950156,0.9470304975922954,0.0061933454703663095,1.456639969244288
2759,0.3,62.4,57.0,4.27,4.29,2.67,2.23606797749979,2.449489742783178,1.7320508075688772,1.0358221838584376,0.9953379953379953,0.9134615384615384,0.006133732418499412,0.5196152422706631
2760,1.08,62.1,56.0,6.54,6.6,4.08,2.23606797749979,1.7320508075688772,1.4142135623730951,1.0,0.990909090909091,0.9017713365539453,0.006132561448265713,1.5273506473629428
2761,0.41,63.2,59.0,4.67,4.7,2.96,1.4142135623730951,1.0,2.23606797749979,1.0401381096245144,0.9936170212765957,0.9335443037974683,0.0063106981417610595,0.9167878707749137
2762,0.33,63.0,54.0,4.38,4.42,2.77,1.7320508075688772,2.449489742783178,1.7320508075688772,1.0699179974104445,0.9909502262443439,0.8571428571428571,0.00615372084171265,0.5715767664977295
2763,1.01,62.9,61.0,6.4,6.36,4.01,2.0,2.0,1.7320508075688772,1.0401381096245144,1.0062893081761006,0.9697933227344993,0.006187851911102746,1.749371315644566
2764,0.7,65.3,59.0,5.5,5.47,3.58,1.0,2.0,1.0,1.0017263703064307,1.0054844606946984,0.9035222052067382,0.006499276259165141,0.7
2765,0.75,58.8,60.0,5.99,5.89,3.49,2.0,2.0,1.4142135623730951,1.048769961156668,1.0169779286926997,1.0204081632653061,0.006091071805217204,1.0606601717798214
2766,0.65,60.6,60.0,5.58,5.61,3.39,2.23606797749979,2.0,2.23606797749979,1.048769961156668,0.9946524064171123,0.9900990099009901,0.0061251481602665175,1.4534441853748634
2767,0.42,60.8,59.0,4.77,4.83,2.92,1.7320508075688772,2.6457513110645907,1.4142135623730951,1.0561070349589987,0.9875776397515527,0.9703947368421053,0.006243109168255538,0.5939696961966999
2768,0.38,62.4,53.2,4.62,4.66,2.9,2.23606797749979,2.449489742783178,2.6457513110645907,1.0388433318946915,0.9914163090128755,0.8525641025641026,0.006086360977584894,1.0053854982045445
2769,0.35,61.6,56.0,4.52,4.54,2.79,2.23606797749979,2.449489742783178,2.0,1.0358221838584376,0.9955947136563875,0.9090909090909091,0.006113213357853258,0.7
2770,0.32,63.7,55.0,4.38,4.35,2.78,1.4142135623730951,2.6457513110645907,1.7320508075688772,1.0401381096245144,1.006896551724138,0.8634222919937206,0.006041458755527465,0.5542562584220407
2771,0.7,63.8,57.0,5.59,5.63,3.58,1.4142135623730951,2.449489742783178,1.7320508075688772,1.0017263703064307,0.9928952042628775,0.8934169278996865,0.006212906397080019,1.212435565298214
2772,1.51,62.9,57.0,7.23,7.27,4.56,1.4142135623730951,1.4142135623730951,2.0,1.0310746655157532,0.9944979367262725,0.9062003179650239,0.00629998327458745,3.02
2773,0.52,61.0,56.0,5.18,5.24,3.18,2.23606797749979,2.0,2.449489742783178,1.0310746655157532,0.9885496183206106,0.9180327868852459,0.00602441910233931,1.2737346662472526
2774,0.54,62.6,59.0,5.22,5.19,3.26,2.0,1.7320508075688772,2.23606797749979,1.0699179974104445,1.005780346820809,0.9424920127795527,0.006114181109381478,1.2074767078498865
2775,0.26,63.0,58.0,4.0,4.03,2.53,1.7320508075688772,2.449489742783178,2.449489742783178,1.048769961156668,0.9925558312655086,0.9206349206349206,0.006375111564452378,0.6368673331236263
2776,0.38,61.0,57.0,4.66,4.71,2.86,2.23606797749979,2.0,1.7320508075688772,1.0051791109192922,0.9893842887473461,0.9344262295081968,0.0060535584441437215,0.6581793068761733
2777,0.31,63.0,57.0,4.32,4.34,2.73,1.7320508075688772,1.7320508075688772,2.0,1.0388433318946915,0.9953917050691246,0.9047619047619048,0.006056553675601295,0.62
2778,1.36,61.9,58.0,7.09,7.15,4.41,2.0,1.7320508075688772,2.0,1.0561070349589987,0.9916083916083915,0.9369951534733442,0.006083423371354059,2.72
2779,1.12,60.5,59.0,6.79,6.73,4.09,2.0,2.23606797749979,1.4142135623730951,1.048769961156668,1.0089153046062407,0.9752066115702479,0.005992525298475514,1.5839191898578666
2780,1.3,62.0,58.0,6.94,6.9,4.29,2.0,2.23606797749979,2.23606797749979,1.048769961156668,1.0057971014492755,0.9354838709677419,0.006328160694781418,2.906888370749727
2781,1.4,63.5,58.0,7.05,7.09,4.49,1.7320508075688772,1.0,1.7320508075688772,1.0360379801467414,0.9943582510578279,0.9133858267716536,0.006238013962502094,2.424871130596428
2782,1.21,63.6,56.0,6.63,6.68,4.23,1.4142135623730951,1.7320508075688772,1.7320508075688772,1.0,0.9925149700598803,0.8805031446540881,0.006458847225374246,2.0957814771583414
2783,1.03,61.2,57.0,6.5,6.54,3.99,2.23606797749979,2.0,2.23606797749979,1.0310746655157532,0.9938837920489296,0.9313725490196078,0.006072579708504383,2.3031500168247834
2784,0.37,61.1,57.0,4.67,4.63,2.84,2.23606797749979,2.23606797749979,2.0,1.0561070349589987,1.0086393088552916,0.9328968903436988,0.00602539485715287,0.74
2785,0.71,62.5,57.0,5.7,5.73,3.57,2.23606797749979,2.6457513110645907,1.4142135623730951,1.0699179974104445,0.9947643979057591,0.912,0.006089205836340843,1.0040916292848976
2786,0.72,61.6,56.0,5.73,5.8,3.55,2.23606797749979,2.6457513110645907,2.23606797749979,1.048769961156668,0.9879310344827588,0.9090909090909091,0.006102693067594954,1.6099689437998486
2787,0.75,60.7,55.0,5.87,5.92,3.58,1.7320508075688772,2.6457513110645907,1.7320508075688772,1.0388433318946915,0.9915540540540541,0.9060955518945634,0.006028627201526043,1.299038105676658
2788,1.16,61.7,57.0,6.8,6.72,4.17,2.23606797749979,2.0,2.0,1.0051791109192922,1.0119047619047619,0.9238249594813613,0.006087566921252914,2.32
2789,0.54,61.3,58.0,5.24,5.27,3.22,2.23606797749979,1.0,1.4142135623730951,1.0360379801467414,0.9943074003795067,0.9461663947797717,0.006072897987819476,0.7636753236814714
2790,1.72,62.2,55.0,7.7,7.67,4.78,2.23606797749979,2.449489742783178,1.0,1.0358221838584376,1.0039113428943938,0.8842443729903536,0.006092765471532934,1.72
2791,0.54,61.6,61.0,5.23,5.2,3.21,2.0,2.449489742783178,1.7320508075688772,1.0,1.0057692307692307,0.9902597402597403,0.006185626528365222,0.9353074360871938
2792,0.51,61.1,56.0,5.16,5.18,3.16,2.23606797749979,2.6457513110645907,1.4142135623730951,1.0358221838584376,0.9961389961389963,0.9165302782324058,0.006038146308973509,0.7212489168102786
2793,0.71,63.8,58.0,5.64,5.61,3.59,1.4142135623730951,2.23606797749979,2.0,1.0561070349589987,1.0053475935828875,0.9090909090909092,0.006250603271252341,1.42
2794,0.35,61.2,55.0,4.56,4.57,2.79,1.7320508075688772,2.23606797749979,1.4142135623730951,1.0401381096245144,0.99781181619256,0.8986928104575163,0.006019810197792388,0.4949747468305833
2795,1.02,61.7,56.0,6.49,6.44,3.99,2.23606797749979,1.4142135623730951,1.0,1.0,1.0077639751552794,0.9076175040518638,0.006116411721433856,1.02
2796,1.2,61.7,57.0,6.84,6.79,4.2,2.23606797749979,2.0,2.449489742783178,1.0332326283987916,1.0073637702503682,0.9238249594813613,0.006151854845754544,2.9393876913398134
2797,1.1,59.8,56.0,6.75,6.82,4.06,1.7320508075688772,2.0,2.8284271247461903,1.0358221838584376,0.9897360703812317,0.9364548494983278,0.005885434139049268,3.1112698372208096
2798,0.3,62.9,57.0,4.28,4.31,2.7,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.0561070349589987,0.9930394431554526,0.9062003179650239,0.006023327141353031,0.5196152422706631
2799,0.41,61.4,57.0,4.76,4.79,2.93,2.23606797749979,2.23606797749979,1.7320508075688772,1.0699179974104445,0.9937369519832985,0.9283387622149837,0.0061372493734467145,0.7101408311032396
2800,0.31,62.4,54.0,4.36,4.39,2.73,2.23606797749979,2.0,2.0,1.0699179974104445,0.9931662870159454,0.8653846153846154,0.005932640569325278,0.62
2801,0.3,63.3,57.0,4.28,4.25,2.7,1.7320508075688772,2.0,1.4142135623730951,1.0017263703064307,1.0070588235294118,0.9004739336492892,0.006108362348054485,0.4242640687119285
2802,1.51,59.8,60.0,7.45,7.5,4.47,2.23606797749979,2.0,2.0,1.0401381096245144,0.9933333333333334,1.0033444816053512,0.0060457737138967715,3.02
2803,0.73,62.8,57.0,5.73,5.74,3.6,2.23606797749979,2.449489742783178,1.7320508075688772,1.0548122572291756,0.9982578397212544,0.9076433121019108,0.006165294761898004,1.2643970895252803
2804,1.06,62.8,57.0,6.57,6.49,4.1,2.23606797749979,1.7320508075688772,1.4142135623730951,1.0310746655157532,1.012326656394453,0.9076433121019108,0.006063340283866144,1.499066376115481
2805,0.53,62.1,55.0,5.17,5.2,3.22,2.23606797749979,2.6457513110645907,2.0,1.0017263703064307,0.9942307692307691,0.8856682769726247,0.006122462181666621,1.06
2806,0.63,60.9,57.0,5.53,5.57,3.38,2.23606797749979,2.23606797749979,2.8284271247461903,1.0310746655157532,0.992818671454219,0.9359605911330049,0.00605122808329233,1.7819090885900999
2807,1.55,61.6,58.0,7.42,7.52,4.6,1.7320508075688772,2.449489742783178,1.0,1.0310746655157532,0.9867021276595745,0.9415584415584415,0.006038820499138515,1.55
2808,1.22,61.8,58.0,6.88,6.82,4.23,2.0,2.0,1.7320508075688772,1.0561070349589987,1.0087976539589443,0.9385113268608415,0.006146765575984582,2.1131019852340303
2809,0.51,62.7,59.0,5.08,5.06,3.18,2.0,2.6457513110645907,1.7320508075688772,1.0699179974104445,1.0039525691699607,0.9409888357256778,0.006239198845762894,0.8833459118601273
2810,0.72,61.8,54.0,5.76,5.8,3.57,2.23606797749979,1.0,1.7320508075688772,1.0051791109192922,0.993103448275862,0.8737864077669903,0.00603689751762774,1.2470765814495914
2811,0.9,62.5,58.0,6.12,6.16,3.84,1.7320508075688772,2.6457513110645907,1.4142135623730951,1.0401381096245144,0.9935064935064934,0.928,0.006216975426534249,1.2727922061357857
2812,0.31,60.7,56.0,4.36,4.4,2.66,2.23606797749979,2.449489742783178,2.8284271247461903,1.0358221838584376,0.9909090909090909,0.9225700164744646,0.006074924592548926,0.8768124086713189
2813,1.18,62.5,55.0,6.77,6.74,4.22,2.23606797749979,2.0,1.7320508075688772,1.0401381096245144,1.0044510385756675,0.88,0.006128031529407728,2.043819952931275
2814,0.83,58.4,59.0,6.22,6.18,3.62,2.0,2.449489742783178,1.7320508075688772,1.0,1.006472491909385,1.0102739726027397,0.0059647282478433985,1.437602170282168
2815,1.47,61.5,58.0,7.31,7.29,4.49,2.0,1.0,2.0,1.0017263703064307,1.0027434842249656,0.943089430894309,0.006143644656006491,2.94
2816,2.08,62.2,58.0,8.22,8.18,5.1,2.0,1.4142135623730951,2.6457513110645907,1.048769961156668,1.0048899755501224,0.932475884244373,0.006065519980114427,5.503162727014349
2817,1.09,62.5,57.0,6.56,6.58,4.11,1.7320508075688772,1.4142135623730951,1.4142135623730951,1.0561070349589987,0.9969604863221884,0.912,0.00614405285445706,1.5414927829866738
2818,0.41,60.3,60.0,4.76,4.8,2.88,1.7320508075688772,2.0,1.7320508075688772,1.0388433318946915,0.9916666666666667,0.9950248756218906,0.006230790927482104,0.7101408311032396
2819,1.94,62.6,58.0,7.91,7.87,4.94,2.0,2.23606797749979,1.7320508075688772,1.0561070349589987,1.0050825921219821,0.926517571884984,0.006308463071808278,3.3601785666836217
2820,0.51,61.8,55.0,5.15,5.18,3.19,2.23606797749979,2.449489742783178,2.23606797749979,1.0332326283987916,0.9942084942084943,0.8899676375404532,0.0059929755276256795,1.140394668524893
2821,0.75,63.4,58.0,5.75,5.79,3.66,1.7320508075688772,2.23606797749979,1.7320508075688772,1.0017263703064307,0.9930915371329879,0.9148264984227129,0.0061550809577798375,1.299038105676658
2822,0.51,63.5,55.0,5.09,5.08,3.23,1.7320508075688772,2.6457513110645907,1.7320508075688772,1.0310746655157532,1.0019685039370079,0.8661417322834646,0.006106412791876355,0.8833459118601273
2823,0.32,63.2,56.0,4.36,4.31,2.74,1.7320508075688772,1.0,1.7320508075688772,1.0310746655157532,1.0116009280742462,0.8860759493670886,0.006214921622846549,0.5542562584220407
2824,0.35,62.2,56.0,4.52,4.51,2.81,2.23606797749979,2.449489742783178,2.8284271247461903,1.0388433318946915,1.0022172949002217,0.9003215434083601,0.006110077906635636,0.9899494936611666
2825,0.75,61.9,55.0,5.82,5.85,3.61,2.23606797749979,1.7320508075688772,1.7320508075688772,1.0332326283987916,0.994871794871795,0.8885298869143781,0.006102042255910377,1.299038105676658
2826,1.51,64.2,57.0,7.09,7.2,4.59,1.4142135623730951,2.23606797749979,1.7320508075688772,1.0561070349589987,0.9847222222222222,0.8878504672897196,0.006444445127299557,2.6153967194290044
2827,1.51,63.0,59.0,7.24,7.19,4.55,2.0,2.0,2.23606797749979,1.048769961156668,1.0069541029207232,0.9365079365079365,0.00637526283182082,3.3764626460246827
2828,1.01,61.6,60.0,6.41,6.38,3.94,2.0,2.0,2.449489742783178,1.0358221838584376,1.0047021943573669,0.974025974025974,0.006268251939440593,2.4739846402110097
2829,1.18,62.1,56.0,6.79,6.77,4.21,2.23606797749979,1.4142135623730951,1.7320508075688772,1.0358221838584376,1.0029542097488922,0.9017713365539453,0.006097354821245372,2.043819952931275
2830,0.3,62.6,58.0,4.28,4.22,2.66,2.0,1.7320508075688772,1.7320508075688772,1.0388433318946915,1.014218009478673,0.926517571884984,0.0062442947959880655,0.5196152422706631
2831,1.04,59.7,59.0,6.67,6.56,3.95,1.7320508075688772,2.23606797749979,1.7320508075688772,1.0358221838584376,1.016768292682927,0.9882747068676716,0.00601736797547506,1.8013328398716324
2832,0.58,61.5,58.0,5.41,5.35,3.31,2.0,2.0,2.23606797749979,1.0561070349589987,1.0112149532710282,0.943089430894309,0.006054091112088,1.296919426949878
2833,0.55,62.9,54.0,5.23,5.29,3.31,1.7320508075688772,1.0,2.0,1.0401381096245144,0.9886578449905483,0.8585055643879174,0.006005889462565384,1.1
2834,0.3,62.6,57.0,4.34,4.29,2.7,2.23606797749979,2.23606797749979,2.23606797749979,1.0,1.0116550116550116,0.9105431309904153,0.005967747903231774,0.6708203932499369
2835,0.32,63.5,57.0,4.33,4.3,2.74,1.7320508075688772,1.4142135623730951,1.7320508075688772,1.0017263703064307,1.0069767441860467,0.8976377952755905,0.006272534570486235,0.5542562584220407
2836,0.33,61.0,55.0,4.49,4.52,2.75,2.23606797749979,1.7320508075688772,2.0,1.0332326283987916,0.9933628318584072,0.9016393442622951,0.005912844669570531,0.66
2837,0.32,62.2,57.0,4.42,4.39,2.74,2.23606797749979,1.4142135623730951,2.0,1.0358221838584376,1.0068337129840548,0.9163987138263665,0.00601883760747293,0.64
2838,1.51,62.5,58.0,7.27,7.23,4.53,2.0,2.0,2.23606797749979,1.0,1.0055325034578146,0.928,0.006341705018127763,3.3764626460246827
2839,0.3,62.0,57.0,4.29,4.32,2.67,2.23606797749979,2.449489742783178,2.6457513110645907,1.0561070349589987,0.9930555555555555,0.9193548387096774,0.0060627401451371484,0.7937253933193772
2840,1.08,59.6,59.0,6.72,6.66,3.99,2.0,1.7320508075688772,2.23606797749979,1.0699179974104445,1.009009009009009,0.9899328859060402,0.006047938378765446,2.414953415699773
2841,0.4,63.1,54.0,4.69,4.73,2.97,2.23606797749979,2.0,2.8284271247461903,1.0401381096245144,0.9915433403805497,0.8557844690966719,0.006071130365093949,1.1313708498984762
2842,0.3,61.2,59.0,4.28,4.32,2.63,1.7320508075688772,2.0,2.23606797749979,1.0561070349589987,0.9907407407407407,0.9640522875816993,0.00616932984297328,0.6708203932499369
2843,0.94,62.3,59.0,6.32,6.23,3.91,2.0,2.23606797749979,1.4142135623730951,1.0,1.014446227929374,0.9470304975922954,0.006105847754869387,1.3293607486307093
2844,0.71,61.2,56.0,5.69,5.72,3.49,1.7320508075688772,1.7320508075688772,1.7320508075688772,1.0051791109192922,0.9947552447552449,0.9150326797385621,0.006250642011364336,1.2297560733739028
2845,0.34,62.6,58.0,4.45,4.47,2.79,2.0,1.4142135623730951,2.6457513110645907,1.0358221838584376,0.9955257270693513,0.926517571884984,0.006126425824254285,0.8995554457619609
2846,1.05,61.0,57.0,6.55,6.62,4.02,2.23606797749979,1.4142135623730951,1.7320508075688772,1.0358221838584376,0.9894259818731117,0.9344262295081968,0.006023708628738874,1.818653347947321
2847,1.0,61.9,60.0,6.37,6.46,3.97,2.0,2.449489742783178,1.7320508075688772,1.0699179974104445,0.9860681114551084,0.9693053311793215,0.00612121371866341,1.7320508075688772
2848,0.72,61.7,55.0,5.79,5.75,3.56,2.23606797749979,2.23606797749979,1.4142135623730951,1.0401381096245144,1.0069565217391305,0.8914100486223663,0.0060748574306896735,1.0182337649086284
2849,0.31,61.1,57.0,4.36,4.35,2.66,2.0,2.6457513110645907,1.7320508075688772,1.0358221838584376,1.0022988505747128,0.9328968903436988,0.006144751312003514,0.5369357503463519
2850,1.51,61.3,57.0,7.41,7.34,4.52,2.23606797749979,1.7320508075688772,1.7320508075688772,1.0699179974104445,1.0095367847411445,0.9298531810766721,0.0061422041144079,2.6153967194290044
2851,0.3,62.0,55.0,4.31,4.33,2.68,2.23606797749979,2.23606797749979,2.0,1.0332326283987916,0.995381062355658,0.8870967741935484,0.005998204857250322,0.6
2852,0.71,61.4,56.0,5.75,5.78,3.54,2.23606797749979,1.0,1.7320508075688772,1.0561070349589987,0.9948096885813148,0.9120521172638437,0.006034751669968781,1.2297560733739028
2853,1.75,60.7,57.0,7.78,7.83,4.74,1.7320508075688772,2.6457513110645907,1.4142135623730951,1.0401381096245144,0.9936143039591315,0.9390444810543657,0.006060638048181421,2.4748737341529163
2854,0.7,62.5,55.0,5.69,5.71,3.56,2.23606797749979,1.7320508075688772,1.7320508075688772,1.0561070349589987,0.9964973730297724,0.88,0.0060520104242594176,1.212435565298214
2855,0.5,60.0,57.0,5.15,5.12,3.08,2.23606797749979,2.449489742783178,2.0,1.0548122572291756,1.005859375,0.95,0.006156616441810616,1.0
2856,0.35,60.6,58.0,4.6,4.58,2.78,2.0,2.0,1.7320508075688772,1.0017263703064307,1.0043668122270741,0.957095709570957,0.005975853454316479,0.606217782649107
2857,0.74,60.7,59.0,5.85,5.82,3.54,2.0,2.23606797749979,1.7320508075688772,1.0360379801467414,1.0051546391752577,0.971993410214168,0.006139734720316001,1.2817175976009691
2858,0.93,60.8,59.0,6.35,6.28,3.84,2.0,2.0,1.4142135623730951,1.0360379801467414,1.0111464968152866,0.9703947368421053,0.006073210792918402,1.3152186130069785
2859,1.02,63.0,55.0,6.4,6.45,4.05,1.7320508075688772,2.0,1.7320508075688772,1.0332326283987916,0.9922480620155039,0.873015873015873,0.00610106230261269,1.7666918237202547
2860,0.64,61.3,58.0,5.57,5.53,3.4,2.0,2.449489742783178,1.7320508075688772,1.0561070349589987,1.0072332730560578,0.9461663947797717,0.006111118856105494,1.1085125168440815
2861,2.42,59.8,59.0,8.8,8.78,5.26,2.0,1.4142135623730951,2.23606797749979,1.0388433318946915,1.0022779043280183,0.9866220735785953,0.005954597815636991,5.411284505549491
2862,1.04,63.0,55.0,6.36,6.53,4.06,1.7320508075688772,2.23606797749979,2.8284271247461903,1.0561070349589987,0.9739663093415007,0.873015873015873,0.006167895524959314,2.941564209736038
2863,1.51,62.9,57.0,7.27,7.23,4.56,2.23606797749979,1.4142135623730951,2.0,1.0561070349589987,1.0055325034578146,0.9062003179650239,0.00629998327458745,3.02
2864,1.2,62.6,56.0,6.73,6.76,4.22,1.4142135623730951,1.7320508075688772,2.0,1.0310746655157532,0.9955621301775149,0.8945686900958466,0.0062503888262715685,2.4
2865,0.43,62.0,55.0,4.85,4.83,3.0,2.23606797749979,1.4142135623730951,2.8284271247461903,1.0561070349589987,1.0041407867494823,0.8870967741935484,0.006118688323977432,1.2162236636408619
